County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage
13, Greenbrier, 31, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 252, 387, 65.12%
13, Greenbrier, 31, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 121, 387, 31.27%
13, Greenbrier, 31, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 247, 387, 63.82%
13, Greenbrier, 31, DA, Governor, D, 1022, Joe Manchin III, 254, 387, 65.63%
13, Greenbrier, 31, DA, Governor, R, 1024, Russell E. Weeks Jr, 94, 387, 24.29%
13, Greenbrier, 31, EA, Secretary of State, D, 1027, Natalie Tennant, 213, 387, 55.04%
13, Greenbrier, 31, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 132, 387, 34.11%
13, Greenbrier, 31, FA, Auditor, D, 1029, Glen B. Gainer III, 292, 387, 75.45%
13, Greenbrier, 31, GA, State Treasurer, D, 1030, John D. Perdue, 291, 387, 75.19%
13, Greenbrier, 31, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 221, 387, 57.11%
13, Greenbrier, 31, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 138, 387, 35.66%
13, Greenbrier, 31, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 211, 387, 54.52%
13, Greenbrier, 31, IA, Attorney General, R, 1037, Daniel W.Greear, 145, 387, 37.47%
13, Greenbrier, 31, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 209, 387, 54.01%
13, Greenbrier, 31, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 164, 387, 42.38%
13, Greenbrier, 31, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 177, 387, 45.74%
13, Greenbrier, 31, KA, State Senate, R, 1054, Donald Thomas Caruth, 146, 387, 37.73%
13, Greenbrier, 31, KA, State Senate, D, 1067, James Wilbur McNeely, 200, 387, 51.68%
13, Greenbrier, 31, LA, House of Delegates, D, 1146, Thomas W. Campbell, 250, 387, 64.60%
13, Greenbrier, 31, LA, House of Delegates, D, 1303, Joan Connie Browning, 133, 387, 34.37%
13, Greenbrier, 31, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 223, 387, 57.62%
13, Greenbrier, 31, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 197, 387, 50.90%
13, Greenbrier, 31, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 234, 387, 60.47%
13, Greenbrier, 31, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 165, 387, 42.64%
13, Greenbrier, 31, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 136, 387, 35.14%
13, Greenbrier, 31, NA, Family Court Judge, D, 1357, David Martin Sanders, 272, 387, 70.28%
13, Greenbrier, 31, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 117, 387, 30.23%
13, Greenbrier, 31, DA, Governor, M, 1416, Jesse C. Johnson Jr., 20, 387, 5.17%
13, Greenbrier, 31, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 387, 0.26%
13, Greenbrier, 31, AA, U.S. President, U, 1427, Ralph Nader, 5, 387, 1.29%
13, Greenbrier, 31, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 4, 387, 1.03%
13, Greenbrier, 31, VO, Over Vote, , 901, Over Vote, 0, 387, 0.00%
13, Greenbrier, 31, VU, Under Vote, , 902, Under Vote, 2269, 387, 586.30%
13, Greenbrier, 31, WI, Write-In, , 999, Write-In Candidate, 13, 387, 3.36%
13, Greenbrier, 31, 90, Straight Ticket, D, DEM, Democratic Party, 53, 387, 13.70%
13, Greenbrier, 31, 90, Straight Ticket, M, MTN, Mountain Party, 6, 387, 1.55%
13, Greenbrier, 31, 90, Straight Ticket, R, REP, Republican Party, 27, 387, 6.98%
13, Greenbrier, 34, AA, U.S. President, D, 1003, Barack Hussein Obama, 162, 480, 33.75%
13, Greenbrier, 34, AA, U.S. President, R, 1004, John Sidney McCain III, 293, 480, 61.04%
13, Greenbrier, 34, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 240, 480, 50.00%
13, Greenbrier, 34, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 210, 480, 43.75%
13, Greenbrier, 34, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 270, 480, 56.25%
13, Greenbrier, 34, DA, Governor, D, 1022, Joe Manchin III, 291, 480, 60.63%
13, Greenbrier, 34, DA, Governor, R, 1024, Russell E. Weeks Jr, 142, 480, 29.58%
13, Greenbrier, 34, EA, Secretary of State, D, 1027, Natalie Tennant, 203, 480, 42.29%
13, Greenbrier, 34, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 208, 480, 43.33%
13, Greenbrier, 34, FA, Auditor, D, 1029, Glen B. Gainer III, 315, 480, 65.63%
13, Greenbrier, 34, GA, State Treasurer, D, 1030, John D. Perdue, 318, 480, 66.25%
13, Greenbrier, 34, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 206, 480, 42.92%
13, Greenbrier, 34, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 243, 480, 50.63%
13, Greenbrier, 34, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 219, 480, 45.63%
13, Greenbrier, 34, IA, Attorney General, R, 1037, Daniel W.Greear, 220, 480, 45.83%
13, Greenbrier, 34, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 184, 480, 38.33%
13, Greenbrier, 34, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 254, 480, 52.92%
13, Greenbrier, 34, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 179, 480, 37.29%
13, Greenbrier, 34, KA, State Senate, R, 1054, Donald Thomas Caruth, 240, 480, 50.00%
13, Greenbrier, 34, KA, State Senate, D, 1067, James Wilbur McNeely, 194, 480, 40.42%
13, Greenbrier, 34, LA, House of Delegates, D, 1146, Thomas W. Campbell, 222, 480, 46.25%
13, Greenbrier, 34, LA, House of Delegates, D, 1303, Joan Connie Browning, 138, 480, 28.75%
13, Greenbrier, 34, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 330, 480, 68.75%
13, Greenbrier, 34, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 221, 480, 46.04%
13, Greenbrier, 34, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 238, 480, 49.58%
13, Greenbrier, 34, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 222, 480, 46.25%
13, Greenbrier, 34, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 216, 480, 45.00%
13, Greenbrier, 34, NA, Family Court Judge, D, 1357, David Martin Sanders, 309, 480, 64.38%
13, Greenbrier, 34, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 170, 480, 35.42%
13, Greenbrier, 34, DA, Governor, M, 1416, Jesse C. Johnson Jr., 20, 480, 4.17%
13, Greenbrier, 34, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 3, 480, 0.63%
13, Greenbrier, 34, AA, U.S. President, U, 1427, Ralph Nader, 2, 480, 0.42%
13, Greenbrier, 34, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 480, 0.21%
13, Greenbrier, 34, VO, Over Vote, , 901, Over Vote, 0, 480, 0.00%
13, Greenbrier, 34, VU, Under Vote, , 902, Under Vote, 3440, 480, 716.67%
13, Greenbrier, 34, WI, Write-In, , 999, Write-In Candidate, 4, 480, 0.83%
13, Greenbrier, 34, 90, Straight Ticket, D, DEM, Democratic Party, 59, 480, 12.29%
13, Greenbrier, 34, 90, Straight Ticket, M, MTN, Mountain Party, 5, 480, 1.04%
13, Greenbrier, 34, 90, Straight Ticket, R, REP, Republican Party, 57, 480, 11.88%
13, Greenbrier, 41, AA, U.S. President, D, 1003, Barack Hussein Obama, 422, 707, 59.69%
13, Greenbrier, 41, AA, U.S. President, R, 1004, John Sidney McCain III, 256, 707, 36.21%
13, Greenbrier, 41, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 478, 707, 67.61%
13, Greenbrier, 41, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 188, 707, 26.59%
13, Greenbrier, 41, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 494, 707, 69.87%
13, Greenbrier, 41, DA, Governor, D, 1022, Joe Manchin III, 489, 707, 69.17%
13, Greenbrier, 41, DA, Governor, R, 1024, Russell E. Weeks Jr, 146, 707, 20.65%
13, Greenbrier, 41, EA, Secretary of State, D, 1027, Natalie Tennant, 459, 707, 64.92%
13, Greenbrier, 41, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 181, 707, 25.60%
13, Greenbrier, 41, FA, Auditor, D, 1029, Glen B. Gainer III, 553, 707, 78.22%
13, Greenbrier, 41, GA, State Treasurer, D, 1030, John D. Perdue, 552, 707, 78.08%
13, Greenbrier, 41, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 399, 707, 56.44%
13, Greenbrier, 41, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 249, 707, 35.22%
13, Greenbrier, 41, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 389, 707, 55.02%
13, Greenbrier, 41, IA, Attorney General, R, 1037, Daniel W.Greear, 261, 707, 36.92%
13, Greenbrier, 41, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 397, 707, 56.15%
13, Greenbrier, 41, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 261, 707, 36.92%
13, Greenbrier, 41, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 374, 707, 52.90%
13, Greenbrier, 41, KA, State Senate, R, 1054, Donald Thomas Caruth, 263, 707, 37.20%
13, Greenbrier, 41, KA, State Senate, D, 1067, James Wilbur McNeely, 383, 707, 54.17%
13, Greenbrier, 41, LA, House of Delegates, D, 1146, Thomas W. Campbell, 493, 707, 69.73%
13, Greenbrier, 41, LA, House of Delegates, D, 1303, Joan Connie Browning, 324, 707, 45.83%
13, Greenbrier, 41, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 337, 707, 47.67%
13, Greenbrier, 41, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 413, 707, 58.42%
13, Greenbrier, 41, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 524, 707, 74.12%
13, Greenbrier, 41, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 253, 707, 35.79%
13, Greenbrier, 41, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 160, 707, 22.63%
13, Greenbrier, 41, NA, Family Court Judge, D, 1357, David Martin Sanders, 540, 707, 76.38%
13, Greenbrier, 41, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 163, 707, 23.06%
13, Greenbrier, 41, DA, Governor, M, 1416, Jesse C. Johnson Jr., 31, 707, 4.38%
13, Greenbrier, 41, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 2, 707, 0.28%
13, Greenbrier, 41, AA, U.S. President, U, 1427, Ralph Nader, 3, 707, 0.42%
13, Greenbrier, 41, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 0, 707, 0.00%
13, Greenbrier, 41, VO, Over Vote, , 901, Over Vote, 0, 707, 0.00%
13, Greenbrier, 41, VU, Under Vote, , 902, Under Vote, 3914, 707, 553.61%
13, Greenbrier, 41, WI, Write-In, , 999, Write-In Candidate, 10, 707, 1.41%
13, Greenbrier, 41, 90, Straight Ticket, D, DEM, Democratic Party, 97, 707, 13.72%
13, Greenbrier, 41, 90, Straight Ticket, M, MTN, Mountain Party, 0, 707, 0.00%
13, Greenbrier, 41, 90, Straight Ticket, R, REP, Republican Party, 43, 707, 6.08%
13, Greenbrier, 42, AA, U.S. President, D, 1003, Barack Hussein Obama, 120, 330, 36.36%
13, Greenbrier, 42, AA, U.S. President, R, 1004, John Sidney McCain III, 187, 330, 56.67%
13, Greenbrier, 42, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 186, 330, 56.36%
13, Greenbrier, 42, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 132, 330, 40.00%
13, Greenbrier, 42, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 181, 330, 54.85%
13, Greenbrier, 42, DA, Governor, D, 1022, Joe Manchin III, 209, 330, 63.33%
13, Greenbrier, 42, DA, Governor, R, 1024, Russell E. Weeks Jr, 93, 330, 28.18%
13, Greenbrier, 42, EA, Secretary of State, D, 1027, Natalie Tennant, 178, 330, 53.94%
13, Greenbrier, 42, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 117, 330, 35.45%
13, Greenbrier, 42, FA, Auditor, D, 1029, Glen B. Gainer III, 234, 330, 70.91%
13, Greenbrier, 42, GA, State Treasurer, D, 1030, John D. Perdue, 234, 330, 70.91%
13, Greenbrier, 42, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 146, 330, 44.24%
13, Greenbrier, 42, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 172, 330, 52.12%
13, Greenbrier, 42, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 135, 330, 40.91%
13, Greenbrier, 42, IA, Attorney General, R, 1037, Daniel W.Greear, 175, 330, 53.03%
13, Greenbrier, 42, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 136, 330, 41.21%
13, Greenbrier, 42, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 174, 330, 52.73%
13, Greenbrier, 42, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 158, 330, 47.88%
13, Greenbrier, 42, KA, State Senate, R, 1054, Donald Thomas Caruth, 170, 330, 51.52%
13, Greenbrier, 42, KA, State Senate, D, 1067, James Wilbur McNeely, 130, 330, 39.39%
13, Greenbrier, 42, LA, House of Delegates, D, 1146, Thomas W. Campbell, 203, 330, 61.52%
13, Greenbrier, 42, LA, House of Delegates, D, 1303, Joan Connie Browning, 105, 330, 31.82%
13, Greenbrier, 42, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 204, 330, 61.82%
13, Greenbrier, 42, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 125, 330, 37.88%
13, Greenbrier, 42, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 213, 330, 64.55%
13, Greenbrier, 42, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 184, 330, 55.76%
13, Greenbrier, 42, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 106, 330, 32.12%
13, Greenbrier, 42, NA, Family Court Judge, D, 1357, David Martin Sanders, 215, 330, 65.15%
13, Greenbrier, 42, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 131, 330, 39.70%
13, Greenbrier, 42, DA, Governor, M, 1416, Jesse C. Johnson Jr., 21, 330, 6.36%
13, Greenbrier, 42, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 2, 330, 0.61%
13, Greenbrier, 42, AA, U.S. President, U, 1427, Ralph Nader, 2, 330, 0.61%
13, Greenbrier, 42, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 5, 330, 1.52%
13, Greenbrier, 42, VO, Over Vote, , 901, Over Vote, 0, 330, 0.00%
13, Greenbrier, 42, VU, Under Vote, , 902, Under Vote, 1992, 330, 603.64%
13, Greenbrier, 42, WI, Write-In, , 999, Write-In Candidate, 6, 330, 1.82%
13, Greenbrier, 42, 90, Straight Ticket, D, DEM, Democratic Party, 21, 330, 6.36%
13, Greenbrier, 42, 90, Straight Ticket, M, MTN, Mountain Party, 1, 330, 0.30%
13, Greenbrier, 42, 90, Straight Ticket, R, REP, Republican Party, 29, 330, 8.79%
13, Greenbrier, 43, AA, U.S. President, D, 1003, Barack Hussein Obama, 381, 997, 38.21%
13, Greenbrier, 43, AA, U.S. President, R, 1004, John Sidney McCain III, 573, 997, 57.47%
13, Greenbrier, 43, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 572, 997, 57.37%
13, Greenbrier, 43, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 390, 997, 39.12%
13, Greenbrier, 43, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 633, 997, 63.49%
13, Greenbrier, 43, DA, Governor, D, 1022, Joe Manchin III, 663, 997, 66.50%
13, Greenbrier, 43, DA, Governor, R, 1024, Russell E. Weeks Jr, 268, 997, 26.88%
13, Greenbrier, 43, EA, Secretary of State, D, 1027, Natalie Tennant, 538, 997, 53.96%
13, Greenbrier, 43, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 358, 997, 35.91%
13, Greenbrier, 43, FA, Auditor, D, 1029, Glen B. Gainer III, 755, 997, 75.73%
13, Greenbrier, 43, GA, State Treasurer, D, 1030, John D. Perdue, 759, 997, 76.13%
13, Greenbrier, 43, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 486, 997, 48.75%
13, Greenbrier, 43, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 461, 997, 46.24%
13, Greenbrier, 43, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 463, 997, 46.44%
13, Greenbrier, 43, IA, Attorney General, R, 1037, Daniel W.Greear, 472, 997, 47.34%
13, Greenbrier, 43, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 495, 997, 49.65%
13, Greenbrier, 43, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 502, 997, 50.35%
13, Greenbrier, 43, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 450, 997, 45.14%
13, Greenbrier, 43, KA, State Senate, R, 1054, Donald Thomas Caruth, 466, 997, 46.74%
13, Greenbrier, 43, KA, State Senate, D, 1067, James Wilbur McNeely, 461, 997, 46.24%
13, Greenbrier, 43, LA, House of Delegates, D, 1146, Thomas W. Campbell, 623, 997, 62.49%
13, Greenbrier, 43, LA, House of Delegates, D, 1303, Joan Connie Browning, 347, 997, 34.80%
13, Greenbrier, 43, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 584, 997, 58.58%
13, Greenbrier, 43, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 517, 997, 51.86%
13, Greenbrier, 43, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 623, 997, 62.49%
13, Greenbrier, 43, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 434, 997, 43.53%
13, Greenbrier, 43, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 350, 997, 35.11%
13, Greenbrier, 43, NA, Family Court Judge, D, 1357, David Martin Sanders, 722, 997, 72.42%
13, Greenbrier, 43, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 323, 997, 32.40%
13, Greenbrier, 43, DA, Governor, M, 1416, Jesse C. Johnson Jr., 40, 997, 4.01%
13, Greenbrier, 43, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 5, 997, 0.50%
13, Greenbrier, 43, AA, U.S. President, U, 1427, Ralph Nader, 12, 997, 1.20%
13, Greenbrier, 43, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 997, 0.30%
13, Greenbrier, 43, VO, Over Vote, , 901, Over Vote, 0, 997, 0.00%
13, Greenbrier, 43, VU, Under Vote, , 902, Under Vote, 5544, 997, 556.07%
13, Greenbrier, 43, WI, Write-In, , 999, Write-In Candidate, 12, 997, 1.20%
13, Greenbrier, 43, 90, Straight Ticket, D, DEM, Democratic Party, 101, 997, 10.13%
13, Greenbrier, 43, 90, Straight Ticket, M, MTN, Mountain Party, 3, 997, 0.30%
13, Greenbrier, 43, 90, Straight Ticket, R, REP, Republican Party, 95, 997, 9.53%
13, Greenbrier, 45, AA, U.S. President, D, 1003, Barack Hussein Obama, 339, 667, 50.82%
13, Greenbrier, 45, AA, U.S. President, R, 1004, John Sidney McCain III, 293, 667, 43.93%
13, Greenbrier, 45, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 433, 667, 64.92%
13, Greenbrier, 45, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 196, 667, 29.39%
13, Greenbrier, 45, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 432, 667, 64.77%
13, Greenbrier, 45, DA, Governor, D, 1022, Joe Manchin III, 454, 667, 68.07%
13, Greenbrier, 45, DA, Governor, R, 1024, Russell E. Weeks Jr, 151, 667, 22.64%
13, Greenbrier, 45, EA, Secretary of State, D, 1027, Natalie Tennant, 403, 667, 60.42%
13, Greenbrier, 45, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 193, 667, 28.94%
13, Greenbrier, 45, FA, Auditor, D, 1029, Glen B. Gainer III, 493, 667, 73.91%
13, Greenbrier, 45, GA, State Treasurer, D, 1030, John D. Perdue, 495, 667, 74.21%
13, Greenbrier, 45, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 351, 667, 52.62%
13, Greenbrier, 45, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 255, 667, 38.23%
13, Greenbrier, 45, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 334, 667, 50.07%
13, Greenbrier, 45, IA, Attorney General, R, 1037, Daniel W.Greear, 287, 667, 43.03%
13, Greenbrier, 45, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 331, 667, 49.63%
13, Greenbrier, 45, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 289, 667, 43.33%
13, Greenbrier, 45, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 337, 667, 50.52%
13, Greenbrier, 45, KA, State Senate, R, 1054, Donald Thomas Caruth, 289, 667, 43.33%
13, Greenbrier, 45, KA, State Senate, D, 1067, James Wilbur McNeely, 308, 667, 46.18%
13, Greenbrier, 45, LA, House of Delegates, D, 1146, Thomas W. Campbell, 442, 667, 66.27%
13, Greenbrier, 45, LA, House of Delegates, D, 1303, Joan Connie Browning, 264, 667, 39.58%
13, Greenbrier, 45, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 364, 667, 54.57%
13, Greenbrier, 45, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 368, 667, 55.17%
13, Greenbrier, 45, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 462, 667, 69.27%
13, Greenbrier, 45, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 258, 667, 38.68%
13, Greenbrier, 45, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 180, 667, 26.99%
13, Greenbrier, 45, NA, Family Court Judge, D, 1357, David Martin Sanders, 453, 667, 67.92%
13, Greenbrier, 45, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 188, 667, 28.19%
13, Greenbrier, 45, DA, Governor, M, 1416, Jesse C. Johnson Jr., 37, 667, 5.55%
13, Greenbrier, 45, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 667, 0.15%
13, Greenbrier, 45, AA, U.S. President, U, 1427, Ralph Nader, 5, 667, 0.75%
13, Greenbrier, 45, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 667, 0.15%
13, Greenbrier, 45, VO, Over Vote, , 901, Over Vote, 0, 667, 0.00%
13, Greenbrier, 45, VU, Under Vote, , 902, Under Vote, 3982, 667, 597.00%
13, Greenbrier, 45, WI, Write-In, , 999, Write-In Candidate, 24, 667, 3.60%
13, Greenbrier, 45, 90, Straight Ticket, D, DEM, Democratic Party, 75, 667, 11.24%
13, Greenbrier, 45, 90, Straight Ticket, M, MTN, Mountain Party, 2, 667, 0.30%
13, Greenbrier, 45, 90, Straight Ticket, R, REP, Republican Party, 46, 667, 6.90%
13, Greenbrier, 46, AA, U.S. President, D, 1003, Barack Hussein Obama, 409, 922, 44.36%
13, Greenbrier, 46, AA, U.S. President, R, 1004, John Sidney McCain III, 491, 922, 53.25%
13, Greenbrier, 46, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 570, 922, 61.82%
13, Greenbrier, 46, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 328, 922, 35.57%
13, Greenbrier, 46, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 567, 922, 61.50%
13, Greenbrier, 46, DA, Governor, D, 1022, Joe Manchin III, 614, 922, 66.59%
13, Greenbrier, 46, DA, Governor, R, 1024, Russell E. Weeks Jr, 238, 922, 25.81%
13, Greenbrier, 46, EA, Secretary of State, D, 1027, Natalie Tennant, 555, 922, 60.20%
13, Greenbrier, 46, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 302, 922, 32.75%
13, Greenbrier, 46, FA, Auditor, D, 1029, Glen B. Gainer III, 692, 922, 75.05%
13, Greenbrier, 46, GA, State Treasurer, D, 1030, John D. Perdue, 692, 922, 75.05%
13, Greenbrier, 46, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 453, 922, 49.13%
13, Greenbrier, 46, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 405, 922, 43.93%
13, Greenbrier, 46, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 428, 922, 46.42%
13, Greenbrier, 46, IA, Attorney General, R, 1037, Daniel W.Greear, 445, 922, 48.26%
13, Greenbrier, 46, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 451, 922, 48.92%
13, Greenbrier, 46, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 479, 922, 51.95%
13, Greenbrier, 46, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 422, 922, 45.77%
13, Greenbrier, 46, KA, State Senate, R, 1054, Donald Thomas Caruth, 441, 922, 47.83%
13, Greenbrier, 46, KA, State Senate, D, 1067, James Wilbur McNeely, 408, 922, 44.25%
13, Greenbrier, 46, LA, House of Delegates, D, 1146, Thomas W. Campbell, 629, 922, 68.22%
13, Greenbrier, 46, LA, House of Delegates, D, 1303, Joan Connie Browning, 347, 922, 37.64%
13, Greenbrier, 46, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 501, 922, 54.34%
13, Greenbrier, 46, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 520, 922, 56.40%
13, Greenbrier, 46, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 625, 922, 67.79%
13, Greenbrier, 46, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 365, 922, 39.59%
13, Greenbrier, 46, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 272, 922, 29.50%
13, Greenbrier, 46, NA, Family Court Judge, D, 1357, David Martin Sanders, 649, 922, 70.39%
13, Greenbrier, 46, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 317, 922, 34.38%
13, Greenbrier, 46, DA, Governor, M, 1416, Jesse C. Johnson Jr., 44, 922, 4.77%
13, Greenbrier, 46, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 2, 922, 0.22%
13, Greenbrier, 46, AA, U.S. President, U, 1427, Ralph Nader, 8, 922, 0.87%
13, Greenbrier, 46, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 922, 0.33%
13, Greenbrier, 46, VO, Over Vote, , 901, Over Vote, 0, 922, 0.00%
13, Greenbrier, 46, VU, Under Vote, , 902, Under Vote, 5274, 922, 572.02%
13, Greenbrier, 46, WI, Write-In, , 999, Write-In Candidate, 15, 922, 1.63%
13, Greenbrier, 46, 90, Straight Ticket, D, DEM, Democratic Party, 86, 922, 9.33%
13, Greenbrier, 46, 90, Straight Ticket, M, MTN, Mountain Party, 0, 922, 0.00%
